source,packId,phase,ply,spineDepth,mainLine,pieceCount,legalCount,band,since,until,speeds,total,white,draws,black,movesGE100,movesGE400,topMoves,fen
onramp-bands,anti-caro-advance-c5-race,opening,5,0,True,32,27,1000,2024-01,2026-07,blitz+rapid+classical,1136973,566662,40252,530059,12,12,Bf5:578917:287099/20756/271062;c5:321468:151670/11069/158729;e6:117839:62153/4324/51362;f6:54904:30073/1924/22907;Nd7:20733:11897/724/8112;g6:8232:4259/303/3670;Be6:8196:4778/279/3139;a6:4183:1974/140/2069;Qa5+:3984:2231/134/1619;Nh6:3263:1873/123/1267;Qb6:2381:1184/81/1116;h6:2098:1070/49/979,rnbqkbnr/pp2pppp/2p5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3
onramp-bands,anti-caro-advance-c5-race,opening,5,0,True,32,27,1200,2024-01,2026-07,blitz+rapid+classical,2172183,1052070,79914,1040199,12,12,Bf5:1203947:585537/44932/573478;c5:674511:310444/24577/339490;e6:150732:78424/5417/66891;f6:63691:35173/2279/26239;Nd7:17120:9964/577/6579;a6:14096:6603/452/7041;g6:12670:6335/478/5857;Be6:7188:4259/271/2658;Qa5+:4574:2434/155/1985;Qb6:4514:2152/150/2212;h6:4380:2123/149/2108;b5:2095:1137/71/887,rnbqkbnr/pp2pppp/2p5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3
onramp-bands,anti-caro-advance-c5-race,opening,8,3,True,32,33,1000,2024-01,2026-07,blitz+rapid+classical,267522,130515,9467,127540,12,12,Bd3:87263:44112/3370/39781;Nc3:68088:33120/2437/32531;Bg5:21244:9829/697/10718;Be2:15739:7789/495/7455;h3:13745:6573/476/6696;c3:13432:6543/482/6407;c4:9839:5081/310/4448;Bf4:8256:3800/296/4160;Nh4:6738:2521/186/4031;a3:5709:2818/160/2731;g3:4374:2133/153/2088;Ng5:3410:1562/101/1747,rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5
onramp-bands,anti-caro-advance-c5-race,opening,8,3,True,32,33,1200,2024-01,2026-07,blitz+rapid+classical,570675,273191,21139,276345,12,12,Bd3:193485:94825/7811/90849;Nc3:128903:60822/4572/63509;Be2:39388:19164/1234/18990;c3:37719:18140/1396/18183;Bg5:37363:17055/1387/18921;h3:31470:15182/1165/15123;c4:27014:14017/905/12092;a3:15343:7433/539/7371;Bf4:14993:6831/578/7584;Nh4:11420:3917/329/7174;g3:7907:3752/292/3863;Be3:7617:3658/296/3663,rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5
onramp-bands,anti-caro-advance-c5-race,opening,10,5,True,32,35,1000,2024-01,2026-07,blitz+rapid+classical,7366,3557,223,3586,8,4,c3:3608:1722/106/1780;O-O:1850:923/51/876;dxc5:488:206/22/260;Be3:450:267/11/172;Bg5:206:95/14/97;Nc3:188:87/2/99;Bb5+:157:71/4/82;c4:113:57/4/52;h3:55:27/1/27;Nh4:47:24/1/22;b3:42:17/0/25;Nbd2:30:13/0/17,rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/5N2/PPP1BPPP/RNBQK2R w KQkq - 0 6
onramp-bands,anti-caro-advance-c5-race,opening,10,5,True,32,35,1200,2024-01,2026-07,blitz+rapid+classical,18849,9029,579,9241,10,5,c3:10543:4916/323/5304;O-O:3953:1945/127/1881;Be3:1363:789/45/529;dxc5:809:354/25/430;Bg5:419:186/19/214;Bb5+:383:178/9/196;Nc3:381:188/8/185;c4:341:195/8/138;h3:158:71/5/82;b3:114:53/2/59;Nh4:92:34/2/56;Nbd2:75:30/2/43,rn1qkbnr/pp3ppp/4p3/2ppPb2/3P4/5N2/PPP1BPPP/RNBQK2R w KQkq - 0 6
onramp-bands,anti-caro-advance-c5-race,opening,7,2,False,32,31,1000,2024-01,2026-07,blitz+rapid+classical,10452,6261,272,3919,6,4,e6:5813:3840/141/1832;h6:1724:876/56/792;h5:1564:765/39/760;c5:406:234/10/162;f6:319:178/11/130;Nd7:272:174/4/94;g6:56:23/0/33;Qa5+:53:30/1/22;Nh6:49:31/3/15;Qb6:41:24/1/16;Na6:35:22/1/12;a6:19:10/0/9,rn1qkbnr/pp2pppp/2p5/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR b KQkq - 0 4
onramp-bands,anti-caro-advance-c5-race,opening,7,2,False,32,31,1200,2024-01,2026-07,blitz+rapid+classical,36434,21115,1049,14270,9,6,e6:15544:10552/401/4591;h6:9871:4953/315/4603;h5:7621:3750/244/3627;c5:1104:567/19/518;f6:732:405/18/309;Nd7:703:410/25/268;g6:139:80/6/53;Qb6:135:66/4/65;Qa5+:121:57/3/61;Nh6:84:49/2/33;a6:62:34/4/24;Na6:59:31/1/27,rn1qkbnr/pp2pppp/2p5/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR b KQkq - 0 4
onramp-bands,anti-dutch-leningrad-white,opening,2,0,True,32,28,1000,2024-01,2026-07,blitz+rapid+classical,407339,208709,14595,184035,12,12,Bf4:106700:55652/3784/47264;c4:74918:38858/2454/33606;Nf3:61670:31452/2176/28042;e3:52922:26266/1927/24729;Nc3:48273:25188/1746/21339;d5:10820:5384/476/4960;e4:10074:5071/372/4631;f4:9614:4549/412/4653;Bg5:6581:3751/206/2624;c3:6413:3139/248/3026;f3:5331:2624/229/2478;g3:3712:1956/175/1581,rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2
onramp-bands,anti-dutch-leningrad-white,opening,2,0,True,32,28,1200,2024-01,2026-07,blitz+rapid+classical,704192,359678,23810,320704,12,12,Bf4:180342:93146/6094/81102;c4:165587:83960/5316/76311;Nf3:104807:53646/3566/47595;e3:83159:41177/2934/39048;Nc3:79411:41279/2671/35461;e4:16662:8710/477/7475;Bg5:14215:8125/387/5703;d5:12127:6035/455/5637;f4:11111:5133/508/5470;c3:8510:4166/350/3994;g3:7094:3834/252/3008;f3:5957:2935/226/2796,rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2
onramp-bands,anti-dutch-leningrad-white,opening,4,2,True,32,30,1000,2024-01,2026-07,blitz+rapid+classical,44861,22846,1426,20589,12,8,Nc3:24259:12432/740/11087;Nf3:7106:3604/240/3262;e3:4991:2536/175/2280;Bg5:2305:1189/73/1043;d5:1677:819/52/806;Bf4:1568:796/53/719;f3:748:345/26/377;g3:718:406/20/292;f4:228:111/9/108;b4:228:100/10/118;Qc2:189:103/6/80;e4:145:76/2/67,rnbqkb1r/ppppp1pp/5n2/5p2/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 1 3
onramp-bands,anti-dutch-leningrad-white,opening,4,2,True,32,30,1200,2024-01,2026-07,blitz+rapid+classical,106692,53645,3386,49661,12,10,Nc3:64495:32456/1982/30057;Nf3:14699:7469/498/6732;e3:10214:5060/350/4804;Bg5:6228:3177/203/2848;Bf4:3162:1596/89/1477;d5:2309:1104/82/1123;g3:1745:925/58/762;f3:948:474/28/446;Qc2:521:268/14/239;b4:407:167/13/227;f4:327:143/16/168;h3:323:167/15/141,rnbqkb1r/ppppp1pp/5n2/5p2/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 1 3
onramp-bands,anti-dutch-leningrad-white,opening,6,4,True,32,31,1000,2024-01,2026-07,blitz+rapid+classical,188,108,7,73,1,0,Bg2:131:78/6/47;Nf3:31:17/1/13;Nc3:13:7/0/6;e3:4:2/0/2;Bg5:4:2/0/2;f4:2:1/0/1;h3:1:0/0/1;Bd2:1:1/0/0;Qb3:1:0/0/1,rnbqkb1r/ppppp2p/5np1/5p2/2PP4/6P1/PP2PP1P/RNBQKBNR w KQkq - 0 4
onramp-bands,anti-dutch-leningrad-white,opening,6,4,True,32,31,1200,2024-01,2026-07,blitz+rapid+classical,434,225,13,196,1,0,Bg2:343:180/10/153;Nf3:39:17/1/21;Nc3:26:15/1/10;Bg5:7:3/0/4;d5:5:4/0/1;e3:4:2/0/2;b3:2:1/1/0;Bh3:2:0/0/2;Nh3:2:0/0/2;Bd2:1:0/0/1;f4:1:1/0/0;f3:1:1/0/0,rnbqkb1r/ppppp2p/5np1/5p2/2PP4/6P1/PP2PP1P/RNBQKBNR w KQkq - 0 4
onramp-bands,anti-dutch-leningrad-white,opening,8,6,True,32,37,1000,2024-01,2026-07,blitz+rapid+classical,175,98,7,70,0,0,Nf3:92:50/4/38;Nc3:38:25/2/11;e3:16:7/0/9;Bg5:10:7/0/3;Nh3:4:2/0/2;b3:3:0/1/2;Bf4:3:2/0/1;d5:2:1/0/1;h4:2:1/0/1;Qb3:2:1/0/1;c5:1:1/0/0;Nd2:1:1/0/0,rnbqk2r/ppppp1bp/5np1/5p2/2PP4/6P1/PP2PPBP/RNBQK1NR w KQkq - 2 5
onramp-bands,anti-dutch-leningrad-white,opening,8,6,True,32,37,1200,2024-01,2026-07,blitz+rapid+classical,506,272,15,219,2,0,Nf3:229:122/5/102;Nc3:142:72/5/65;e3:54:35/1/18;Bg5:22:11/2/9;Nh3:11:9/0/2;Bf4:11:4/0/7;b3:10:4/0/6;b4:7:3/1/3;d5:6:5/0/1;Nd2:4:1/0/3;h4:2:1/0/1;Qb3:2:2/0/0,rnbqk2r/ppppp1bp/5np1/5p2/2PP4/6P1/PP2PPBP/RNBQK1NR w KQkq - 2 5
onramp-bands,anti-dutch-leningrad-white,opening,10,8,True,32,36,1000,2024-01,2026-07,blitz+rapid+classical,385,207,11,167,1,0,O-O:263:153/6/104;Nc3:59:27/2/30;Bg5:13:6/0/7;e3:7:2/2/3;b3:7:3/0/4;Qb3:6:4/0/2;Bf4:5:3/0/2;Qc2:4:0/1/3;Ne5:4:1/0/3;Ng5:4:2/0/2;d5:3:1/0/2;Be3:2:2/0/0,rnbq1rk1/ppppp1bp/5np1/5p2/2PP4/5NP1/PP2PPBP/RNBQK2R w KQ - 4 6
onramp-bands,anti-dutch-leningrad-white,opening,10,8,True,32,36,1200,2024-01,2026-07,blitz+rapid+classical,769,428,28,313,2,1,O-O:509:281/21/207;Nc3:126:72/5/49;e3:23:12/1/10;Bg5:21:13/0/8;b3:11:7/0/4;Bf4:11:8/0/3;Be3:9:7/0/2;Qb3:9:5/0/4;Ne5:8:4/0/4;Qc2:6:1/0/5;Nbd2:6:3/0/3;h4:6:2/0/4,rnbq1rk1/ppppp1bp/5np1/5p2/2PP4/5NP1/PP2PPBP/RNBQK2R w KQ - 4 6
onramp-bands,anti-dutch-leningrad-white,opening,13,11,True,32,32,1000,2024-01,2026-07,blitz+rapid+classical,319,179,7,133,0,0,Nbd7:67:35/1/31;c6:54:36/0/18;Qe8:45:26/0/19;Nc6:40:24/1/15;Re8:19:10/0/9;e5:13:6/1/6;Be6:12:6/1/5;b6:10:7/0/3;e6:9:6/0/3;Kh8:8:2/1/5;c5:8:4/1/3;Ne4:8:5/0/3,rnbq1rk1/ppp1p1bp/3p1np1/5p2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 1 7
onramp-bands,anti-dutch-leningrad-white,opening,13,11,True,32,32,1200,2024-01,2026-07,blitz+rapid+classical,932,525,28,379,4,0,Nbd7:193:107/4/82;Qe8:181:89/4/88;c6:161:89/5/67;Nc6:125:71/5/49;Re8:58:31/1/26;e5:44:32/3/9;Be6:29:18/1/10;b6:26:13/2/11;c5:25:16/0/9;e6:18:14/1/3;Ne4:16:9/0/7;Kh8:8:5/0/3,rnbq1rk1/ppp1p1bp/3p1np1/5p2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 1 7
onramp-bands,anti-dutch-leningrad-white,opening,15,13,True,32,33,1000,2024-01,2026-07,blitz+rapid+classical,18,11,0,7,0,0,c5:7:5/0/2;e5:4:2/0/2;cxd5:2:1/0/1;Qe8:2:1/0/1;e6:1:0/0/1;b6:1:1/0/0;Qb6:1:1/0/0,rnbq1rk1/pp2p1bp/2pp1np1/3P1p2/2P5/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 0 8
onramp-bands,anti-dutch-leningrad-white,opening,15,13,True,32,33,1200,2024-01,2026-07,blitz+rapid+classical,54,31,5,18,0,0,e5:14:7/2/5;c5:10:6/2/2;cxd5:8:7/0/1;Qe8:5:4/0/1;Bd7:4:2/0/2;Qb6:3:1/0/2;e6:2:0/1/1;Na6:2:1/0/1;Nbd7:2:1/0/1;Re8:1:0/0/1;Qc7:1:0/0/1;b6:1:1/0/0,rnbq1rk1/pp2p1bp/2pp1np1/3P1p2/2P5/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 0 8
onramp-bands,anti-dutch-leningrad-white,opening,3,1,False,32,19,1000,2024-01,2026-07,blitz+rapid+classical,106500,55468,3775,47257,12,9,Nf6:58500:29806/2003/26691;e6:17266:8816/631/7819;d6:9945:5319/384/4242;d5:6544:3556/227/2761;Nc6:5087:2862/185/2040;g6:4709:2475/179/2055;b6:1182:599/53/530;h6:1060:616/33/411;e5:419:296/13/110;c6:373:213/16/144;g5:294:232/9/53;c5:281:157/12/112,rnbqkbnr/ppppp1pp/8/5p2/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2
onramp-bands,anti-dutch-leningrad-white,opening,3,1,False,32,19,1200,2024-01,2026-07,blitz+rapid+classical,180116,92952,6075,81089,12,11,Nf6:109875:56016/3616/50243;e6:33293:16729/1127/15437;d6:12333:6494/457/5382;d5:8240:4459/316/3465;g6:6658:3544/234/2880;Nc6:4442:2606/151/1685;b6:1815:981/60/774;h6:1113:613/45/455;e5:446:309/9/128;c6:426:256/11/159;c5:416:225/16/175;g5:256:214/2/40,rnbqkbnr/ppppp1pp/8/5p2/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2
onramp-bands,anti-french-advance-white,opening,5,0,True,32,32,1000,2024-01,2026-07,blitz+rapid+classical,1337508,651016,49637,636855,12,12,c5:725372:329883/25928/369561;Nc6:270887:142814/10489/117584;f6:99953:51383/3938/44632;Bb4+:49035:27747/1984/19304;Ne7:36349:17976/1297/17076;c6:30473:16391/1213/12869;a6:25731:12251/924/12556;Bd7:16144:8083/557/7504;Be7:12456:6569/459/5428;f5:12176:6482/536/5158;b6:11962:6191/529/5242;g6:9838:5030/375/4433,rnbqkbnr/ppp2ppp/4p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3
onramp-bands,anti-french-advance-white,opening,5,0,True,32,32,1200,2024-01,2026-07,blitz+rapid+classical,2259658,1065262,82854,1111542,12,12,c5:1511992:677488/54597/779907;Nc6:294588:155073/11235/128280;f6:121106:62029/4550/54527;Ne7:60603:29426/2285/28892;a6:55831:26667/2101/27063;Bb4+:47880:27008/1861/19011;c6:34367:18353/1397/14617;Bd7:27381:13410/939/13032;Be7:17390:9259/631/7500;h6:16332:7945/616/7771;b6:15579:8012/607/6960;g6:14461:7315/559/6587,rnbqkbnr/ppp2ppp/4p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3
onramp-bands,anti-french-advance-white,opening,7,2,True,32,32,1000,2024-01,2026-07,blitz+rapid+classical,304861,142274,10728,151859,12,12,Nc6:156539:71079/5383/80077;cxd4:55315:27475/2107/25733;Qb6:33204:14388/1093/17723;c4:28848:14306/1115/13427;a6:5733:2667/172/2894;Ne7:5033:2402/162/2469;f6:4555:2274/146/2135;Bd7:4467:2071/154/2242;Qa5:3109:1389/97/1623;b6:2415:1265/101/1049;Nd7:1361:713/49/599;b5:995:538/41/416,rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4
onramp-bands,anti-french-advance-white,opening,7,2,True,32,32,1200,2024-01,2026-07,blitz+rapid+classical,740486,340215,26470,373801,12,12,Nc6:404214:180979/14241/208994;cxd4:119480:58885/4578/56017;Qb6:98357:42799/3298/52260;c4:50595:25226/1976/23393;a6:15038:6972/512/7554;Bd7:12700:5718/450/6532;Ne7:11309:5364/398/5547;f6:8185:4130/299/3756;Qa5:7202:3152/239/3811;b6:3787:2014/153/1620;Nd7:2471:1284/101/1086;b5:1627:854/47/726,rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4
onramp-bands,anti-french-advance-white,opening,9,4,True,32,36,1000,2024-01,2026-07,blitz+rapid+classical,171778,79851,5657,86270,12,12,Qb6:75333:33355/2388/39590;cxd4:24278:12035/856/11387;Nge7:19322:8916/611/9795;Bd7:16852:7544/560/8748;f6:7425:3719/241/3465;c4:5662:2854/214/2594;a6:4396:2072/132/2192;Be7:3579:1833/117/1629;Nh6:3530:1669/135/1726;b6:2902:1495/114/1293;Qa5:2754:1347/97/1310;h6:1713:809/61/843,r1bqkbnr/pp3ppp/2n1p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 2 5
onramp-bands,anti-french-advance-white,opening,9,4,True,32,36,1200,2024-01,2026-07,blitz+rapid+classical,440748,200715,15397,224636,12,12,Qb6:210120:92190/7294/110636;cxd4:60560:29595/2146/28819;Bd7:53724:23423/1849/28452;Nge7:47246:21282/1620/24344;f6:13623:7014/506/6103;a6:11381:5404/383/5594;c4:10290:5123/385/4782;Qa5:6360:2951/221/3188;Be7:5821:2921/222/2678;Nh6:5218:2429/199/2590;b6:5156:2589/188/2379;h6:3858:1889/148/1821,r1bqkbnr/pp3ppp/2n1p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 2 5
onramp-bands,anti-french-advance-white,opening,11,6,True,32,35,1000,2024-01,2026-07,blitz+rapid+classical,5684,2774,178,2732,8,4,Nge7:1494:730/41/723;cxd4:1431:720/44/667;Bd7:926:435/27/464;Nh6:818:404/36/378;a5:348:155/9/184;c4:186:81/7/98;f6:180:82/7/91;Be7:106:55/3/48;a6:82:48/0/34;g6:32:19/1/12;h6:25:12/1/12;Na5:19:12/2/5,r1b1kbnr/pp3ppp/1qn1p3/2ppP3/3P4/P1P2N2/1P3PPP/RNBQKB1R b KQkq - 0 6
onramp-bands,anti-french-advance-white,opening,11,6,True,32,35,1200,2024-01,2026-07,blitz+rapid+classical,18707,9094,617,8996,9,7,cxd4:5182:2632/173/2377;Nge7:4791:2335/154/2302;Bd7:3252:1534/112/1606;Nh6:2449:1140/74/1235;a5:1054:479/35/540;c4:766:364/25/377;f6:464:230/14/220;a6:304:145/9/150;Be7:223:118/13/92;g6:63:30/4/29;h6:49:24/2/23;Na5:42:22/1/19,r1b1kbnr/pp3ppp/1qn1p3/2ppP3/3P4/P1P2N2/1P3PPP/RNBQKB1R b KQkq - 0 6
onramp-bands,anti-french-advance-white,opening,13,8,True,32,33,1000,2024-01,2026-07,blitz+rapid+classical,278,154,15,109,1,0,cxd4:166:85/11/70;cxb4:54:32/1/21;Nf5:34:22/2/10;c4:23:14/1/8;Qd8:1:1/0/0,r1b1kb1r/pp3ppp/1qn1p2n/2ppP3/1P1P4/P1P2N2/5PPP/RNBQKB1R b KQkq - 0 7
onramp-bands,anti-french-advance-white,opening,13,8,True,32,33,1200,2024-01,2026-07,blitz+rapid+classical,928,494,30,404,2,1,cxd4:594:297/25/272;cxb4:183:112/1/70;Nf5:83:46/3/34;c4:57:33/1/23;a6:5:2/0/3;Bd7:2:2/0/0;Be7:2:1/0/1;a5:2:1/0/1,r1b1kb1r/pp3ppp/1qn1p2n/2ppP3/1P1P4/P1P2N2/5PPP/RNBQKB1R b KQkq - 0 7
onramp-bands,anti-italian-center-attack-black,opening,5,0,True,32,31,1000,2024-01,2026-07,blitz+rapid+classical,11082261,5660258,407908,5014095,12,12,Nf6:3988505:2096295/141334/1750876;Bc5:2706023:1331846/101550/1272627;h6:1882985:942737/75341/864907;d6:737993:378112/30157/329724;Nd4:448183:199133/13972/235078;f6:267962:153134/10182/104646;f5:189693:87417/5085/97191;a6:130778:71479/4594/54705;Nh6:127823:71897/4748/51178;Be7:120771:56743/4331/59697;Qf6:90171:47442/3124/39605;Na5:69642:37619/2577/29446,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3
onramp-bands,anti-italian-center-attack-black,opening,5,0,True,32,31,1200,2024-01,2026-07,blitz+rapid+classical,16333973,8287144,593104,7453725,12,12,Nf6:5266048:2738794/180786/2346468;Bc5:4491957:2209935/166646/2115376;h6:3096999:1583004/123894/1390101;d6:1062723:542670/42096/477957;Nd4:759955:345009/24991/389955;f5:385456:175406/9923/200127;Be7:291634:138697/11097/141840;f6:261874:153278/9722/98874;a6:141949:77314/4814/59821;Qf6:119279:61618/4084/53577;Nh6:78399:47221/2625/28553;Bb4:67611:37353/2118/28140,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3
onramp-bands,anti-italian-center-attack-black,opening,7,2,True,32,36,1000,2024-01,2026-07,blitz+rapid+classical,556464,296971,19211,240282,12,12,Nf6:321197:169128/11164/140905;d6:132774:71329/4725/56720;h6:34215:18193/1155/14867;a6:15724:8627/462/6635;Qf6:10702:5439/350/4913;Nh6:5988:3452/192/2344;f6:5826:3639/199/1988;Nge7:5143:2956/161/2026;Na5:4771:2731/172/1868;Bb6:4410:2229/165/2016;Bxf2+:3020:1691/87/1242;d5:2918:1814/93/1011,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 0 4
onramp-bands,anti-italian-center-attack-black,opening,7,2,True,32,36,1200,2024-01,2026-07,blitz+rapid+classical,1106790,584196,38295,484299,12,12,Nf6:621345:325691/21989/273665;d6:280301:146928/9712/123661;h6:80938:43727/2811/34400;a6:38551:20862/1121/16568;Qf6:20218:9581/661/9976;Nge7:10593:5793/275/4525;Bb6:9650:4903/342/4405;f6:7292:4605/228/2459;Na5:7234:4268/247/2719;Nh6:5491:3302/177/2012;a5:5143:2819/162/2162;f5:4649:2425/128/2096,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 0 4
onramp-bands,anti-italian-center-attack-black,opening,9,4,True,32,35,1000,2024-01,2026-07,blitz+rapid+classical,222803,122191,7857,92755,12,11,exd4:194631:104569/6882/83180;Bb6:9087:5100/285/3702;d6:4437:3034/196/1207;Nxe4:3564:2510/98/956;O-O:2973:2003/88/882;Bd6:2795:1518/98/1179;d5:2321:1501/103/717;Be7:774:443/25/306;Na5:417:241/14/162;Bxd4:403:293/19/91;Nxd4:390:266/10/114;h6:280:191/12/77,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2BPP3/2P2N2/PP3PPP/RNBQK2R b KQkq - 0 5
onramp-bands,anti-italian-center-attack-black,opening,9,4,True,32,35,1200,2024-01,2026-07,blitz+rapid+classical,384206,210330,13662,160214,12,9,exd4:353105:190845/12635/149625;Bb6:12413:6911/382/5120;d6:3907:2833/155/919;Bd6:3586:1987/148/1451;O-O:3356:2315/103/938;Nxe4:2478:1832/71/575;d5:2071:1398/72/601;Be7:1259:765/44/450;Na5:538:324/19/195;h6:358:247/5/106;Bxd4:280:219/7/54;Nxd4:269:198/5/66,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2BPP3/2P2N2/PP3PPP/RNBQK2R b KQkq - 0 5
onramp-bands,anti-italian-center-attack-black,opening,11,6,True,30,35,1000,2024-01,2026-07,blitz+rapid+classical,171645,91560,6193,73892,12,11,Bb4+:101021:50959/3933/46129;Bb6:37749:20056/1135/16558;Nxd4:14964:8910/494/5560;Bxd4:8351:5642/320/2389;Be7:2338:1236/64/1038;Nxe4:2228:1548/57/623;Bd6:1666:1093/64/509;d5:1122:648/60/414;Nb4:560:376/16/168;O-O:521:367/10/144;Na5:471:292/13/166;d6:208:138/10/60,r1bqk2r/pppp1ppp/2n2n2/2b5/2BPP3/5N2/PP3PPP/RNBQK2R b KQkq - 0 6
onramp-bands,anti-italian-center-attack-black,opening,11,6,True,30,35,1200,2024-01,2026-07,blitz+rapid+classical,299938,159938,10930,129070,12,11,Bb4+:204119:104284/8025/91810;Bb6:64400:35257/1919/27224;Nxd4:14051:8735/437/4879;Bxd4:5642:4159/192/1291;Be7:4611:2602/160/1849;Nxe4:1808:1263/35/510;Bd6:1257:929/29/299;d5:1232:777/50/405;Nb4:739:520/21/198;Na5:695:457/23/215;O-O:594:411/13/170;Qe7:249:151/9/89,r1bqk2r/pppp1ppp/2n2n2/2b5/2BPP3/5N2/PP3PPP/RNBQK2R b KQkq - 0 6
onramp-bands,anti-italian-center-attack-black,opening,13,8,True,30,35,1000,2024-01,2026-07,blitz+rapid+classical,42988,20862,1927,20199,10,6,Bxd2+:27464:13454/1312/12698;Nxe4:10690:4880/457/5353;O-O:1788:873/61/854;Qe7:710:370/21/319;d5:666:310/25/331;d6:479:262/17/200;Bd6:297:205/6/86;a5:262:142/9/111;Be7:239:115/6/118;Ba5:196:124/8/64;Nxd4:79:56/3/20;h6:43:26/0/17,r1bqk2r/pppp1ppp/2n2n2/8/1bBPP3/5N2/PP1B1PPP/RN1QK2R b KQkq - 2 7
onramp-bands,anti-italian-center-attack-black,opening,13,8,True,30,35,1200,2024-01,2026-07,blitz+rapid+classical,84529,41451,3896,39182,10,8,Bxd2+:53185:26301/2613/24271;Nxe4:21584:10133/907/10544;O-O:4407:2185/174/2048;Qe7:1599:807/55/737;d5:1164:567/49/548;d6:1110:609/42/459;a5:455:236/23/196;Be7:391:215/14/162;Ba5:232:121/6/105;Bd6:162:120/3/39;h6:62:36/2/24;Nxd4:61:46/4/11,r1bqk2r/pppp1ppp/2n2n2/8/1bBPP3/5N2/PP1B1PPP/RN1QK2R b KQkq - 2 7
onramp-bands,anti-italian-center-attack-black,opening,15,10,True,28,28,1000,2024-01,2026-07,blitz+rapid+classical,19011,9881,922,8208,9,5,O-O:8389:4357/374/3658;d5:5297:2429/328/2540;d6:2954:1594/141/1219;Qe7:993:637/38/318;Nxe4:485:295/20/170;Na5:232:127/4/101;Nxd4:171:132/3/36;Nb4:120:89/4/27;h6:107:60/1/46;Ng4:92:60/4/28;a6:85:48/4/33;b6:33:18/1/14,r1bqk2r/pppp1ppp/2n2n2/8/2BPP3/5N2/PP1N1PPP/R2QK2R b KQkq - 0 8
onramp-bands,anti-italian-center-attack-black,opening,15,10,True,28,28,1200,2024-01,2026-07,blitz+rapid+classical,41981,21596,2106,18279,11,6,O-O:20433:10508/987/8938;d5:9585:4395/535/4655;d6:7564:4016/389/3159;Qe7:1935:1177/98/660;Nxe4:1026:608/46/372;Na5:418:233/13/172;h6:263:150/15/98;Nxd4:240:170/8/62;a6:146:90/3/53;Nb4:136:97/4/35;Ng4:101:68/1/32;Ne7:48:27/2/19,r1bqk2r/pppp1ppp/2n2n2/8/2BPP3/5N2/PP1N1PPP/R2QK2R b KQkq - 0 8
onramp-bands,anti-italian-center-attack-black,opening,17,12,True,27,36,1000,2024-01,2026-07,blitz+rapid+classical,4576,2153,290,2133,1,1,Nxd5:4390:2034/277/2079;Qe7+:75:44/8/23;Nb4:45:36/3/6;Na5:25:11/1/13;Ne7:19:9/1/9;O-O:8:6/0/2;Nxd4:7:6/0/1;Qxd5:4:4/0/0;Bg4:3:3/0/0,r1bqk2r/ppp2ppp/2n2n2/3P4/2BP4/5N2/PP1N1PPP/R2QK2R b KQkq - 0 9
